id,direccion
10282,Carles Sans
10283,José Mota
10284,José Mota
10285,John Landis
10286,Joe Dante
10286,Carl Gottlieb
10286,Peter Horton
10287,Gerard Florejachs
10287,Marc Martín
10288,José Mota
10289,Wes Craven
10290,Paul Verhoeven
10291,Jamie Blanks
10292,Jaume Collet-Serra
10293,Danny Cannon
10294,Wes Craven
10295,Bryan Bertino
10296,Samuel Bayer
10297,Pedro L. Barbero
10297,Vicente J. Martín
10298,Christopher Landon
10299,Jamie Blanks
10300,John Dahl
10301,Rob Schmidt
10302,Marcus Nispel
10303,Jack Sholder
10304,Rob Zombie
10305,Nimród Antal
10306,Chuck Russell
10307,Álvaro Fernández Armero
10308,Brian De Palma
10309,Greg McLean
10310,M. Night Shyamalan
10311,Tim Kring
10311,Greg Beeman
10311,Allan Arkush
10312,David Lynch
10312,Mark Frost
10312,David Lynch
10313,Steven Brill
10314,J.J. Abrams
10314,Alex Kurtzman
10314,Roberto Orci
10315,Rodrigo Cortés
10316,John Carpenter
10317,Sergio Leone
10318,Sergio Leone
10319,Enzo Barboni
10320,Enzo Barboni
10321,Sergio Corbucci
10322,Jan Kounen
10323,Tonino Valerii
10324,Terence Hill
10325,Sergio Corbucci
10326,Sergio Sollima
10327,Giuseppe Colizzi
10328,Tonino Valerii
10329,Enzo G. Castellari
10330,Giulio Petroni
10331,Michele Lupo
10332,Enzo Barboni
10333,Giancarlo Santi
10334,Sergio Sollima
10335,Giuseppe Colizzi
10336,Christian-Jaque
10337,Gianfranco Parolini
10338,Giuseppe Colizzi
10339,Burt Kennedy
10340,Maurizio Lucidi
10341,Sergio Corbucci
10342,Tonino Valerii
10343,Sergio Corbucci
10344,Don Medford
10345,Eugenio Martín
10346,Damiano Damiani
10347,Mario Camus
10348,Giulio Questi
10349,Joaquín Luis Romero Marchent
10350,Ferdinando Baldi
10351,John Sturges
10351,Duilio Coletti
10352,Mario Camus
10353,Joaquín Luis Romero Marchent
10354,Sam Wanamaker
10355,Duccio Tessari
10356,Giorgio Ferroni
10357,Darren Star
10357,Charles Correll
10357,Chip Chalmers
10358,Paul W.S. Anderson
10359,Ann Donahue
10359,Carol Mendelsohn
10359,Anthony E. Zuiker
10360,Colin Strause
10360,Greg Strause
10361,Nicholas Stoller
10362,Steve Lightfoot
10362,Andy Goddard
10362,Jeremy Webb
10363,Donald P. Bellisario
10363,Don McGill
10363,Dennis Smith
10364,Judd Apatow
10365,Manuel Ríos San Martín
10366,Joss Whedon
10366,Maurissa Tancharoen
10366,Joss Whedon
10367,Claudio Biern Boyd
10368,John Putch
10369,Dave Pemberton
10370,Martin Scorsese
10371,Amy Sherman-Palladino
10371,Amy Sherman-Palladino
10371,Daniel Palladino
10372,Louis C.K.
10372,Louis C.K.
10372,Liz Plonka
10373,Mario Briongos
10374,Madeleine Parry
10374,Jon Olb
10375,Carlos Herrero
10375,Ángel Ayllón
10375,Sandra Gallego
10376,John L. Spencer
10377,Louis C.K.
10378,Louis C.K.
10379,José Miguel Contreras
10379,Ana Rivas
10380,José Miguel Contreras
10381,Louis C.K.
10382,Louis C.K.
10383,Louis C.K.
10384,Louis C.K.
10384,Shannon Hartman
10385,Stan Lathan
10386,David Seltzer
10387,Bruce Gowers
10388,Stan Lathan
10389,Steven Brill
10390,Stan Lathan
10391,Bo Burnham
10391,Christopher Storer
10392,Michael Bonfiglio
10393,Stan Lathan
10394,Mike Birbiglia
10394,Seth Barrish
10395,Owen Harris
10396,Dominic Brigstocke
10397,Spike Jonze
10398,Madeleine Parry
10399,Raúl Campos
10399,Jan Suter
10400,Chris Bould
10401,Stan Lathan
10402,Chris Bould
10403,Matt Harlock
10403,Paul Thomas
10404,Joel Gallen
10404,Tig Notaro
10405,Joe DeMaio
10406,Joel Gallen
10407,Liam Lynch
10408,Bo Burnham
10409,John Moffitt
10410,Michael French
10411,Jay Karas
10412,Marty Callner
10413,Daniel Villasante
10413,Félix Llorente
10414,Mike Binder
10415,Jeff Margolis
10416,Nicholas Meyer
10417,Jonathan Frakes
10418,Leonard Nimoy
10419,Leonard Nimoy
10420,Stuart Baird
10421,Nicholas Meyer
10422,David Carson
10423,William Shatner
10424,Jonathan Frakes
10425,Bryan Fuller
10425,Alex Kurtzman
10425,Vincenzo Natali
10426,Gene Roddenberry
10426,Cliff Bole
10426,Les Landau
10427,Alex Kurtzman
10427,Hanelle M. Culpepper
10427,Jonathan Frakes
10428,Rick Berman
10428,Brannon Braga
10428,David Livingston
10429,Rick Berman
10429,Michael Piller 
10429,Jeri Taylor
10430,Seth MacFarlane
10430,Seth MacFarlane
10430,Jon Cassar
10431,David Livingston
10431,Les Landau
10431,Winrich Kolbe
10432,Mike McMahan
10432,Juno John Lee
10432,Barry J. Kelly
10433,Adam Nimoy
10434,Cliff Bole
10435,Gene Roddenberry
10435,Hal Sutherland
10435,Bill Reed
10436,Joseph Pevney
10437,Robert Butler
10438,Timo Vuorensola
10438,Atte Joutsen
10439,William Shatner
10440,Alex Kurtzman
10440,Bryan Fuller
10440,Douglas Aarniokoski
10441,Maja Vrvilo
10442,Olatunde Osunsanmi
10443,Roger Nygard
10444,Rainn Wilson
10445,Douglas Aarniokoski
10446,Hulki Saner
10447,Jack Marshall
10447,David Gerrold
10447,Erik Gooddrich
10448,Tim Russ
10449,Tim Russ
10450,Jon Favreau
10450,Dave Filoni
10450,Deborah Chow
10451,Jon Favreau
10451,Jon Favreau
10451,Dave Filoni
10452,Dave Filoni
10453,Genndy Tartakovsky
10453,Genndy Tartakovsky
10454,George Lucas
10454,Dave Filoni
10454,Henry Gilroy
10455,Kyle Newman
10456,John Korty
10457,Jim Wheat
10457,Jim Wheat
10458,Simon Kinberg
10458,Carrie Beck
10458,Dave Filoni
10459,George Lucas
10459,Raymond Jafelice
10459,Dale Schott
10460,Seth Green
10461,George Lucas
10461,Dave Filoni
10461,Henry Gilroy
10462,Steve Binder
10462,David Acomba
10463,Steward Lee
10463,Steven G. Lee
10464,George Lucas
10464,Ben Burtt
10464,Raymond Jafelice
10465,Seth Green
10466,Steven G. Lee
10466,Steward Lee
10466,Dave Filoni
10467,Chris McKay
10468,Jon Favreau
10469,Dave Filoni
10469,Steward Lee
10470,Steven G. Lee
10470,Steward Lee
10470,Dave Filoni
10471,Alexandre O. Philippe
10472,Dan Povenmire
10473,Isaac Ravishankara
10474,Brad Silberling
10475,Simon Wells
10476,Jean-Pierre Jeunet
10476,Marc Caro
10477,Pitof
10478,Frank Coraci
10479,Terry Gilliam
10480,Christian Rivers
10481,Gil Kenan
10482,Terry Gilliam
10483,Timo Vuorensola
10484,James Whale
10485,Katsuhiro Ōtomo
10486,Henry Levin
10487,Nicholas Meyer
10488,Simon Hunter
10489,Wes Anderson
10490,Graham Annable
10490,Anthony Stacchi
10491,Christoph Lauenstein
10491,Wolfgang Lauenstein
10492,Henry Selick
10493,Chris Butler
10494,Seth Green
10494,Matthew Senreich
10494,Chris McKay
10495,Jan Švankmajer
10496,Paul Berry
10497,Christopher Kezelos
10498,Yuriy Norshteyn
10499,Jan Švankmajer
10500,Suzie Templeton
10501,Lotte Reiniger
10502,John Stockwell
10503,Alister Grierson
10504,Chris Kentis
10505,John Stockwell
10506,Ron Scalpello
10507,Joachim Hedén
10508,Sean S. Cunningham
10509,Stephen Herek
10510,Andrew V. McLaglen
10511,James Reed
10511,James Morgan
10512,Robert D. Webb
10513,Richard da Costa
10513,Alex Parkinson
10514,Lloyd Bacon
10515,Shinji Takamatsu
10516,Erik Skjoldbjaerg
10517,Bob Doucette
10517,Jane Schneider
10518,Juan Reina
10519,Ed W. Marsh
10520,Louis Lumière
10521,Budd Boetticher
10522,Tony Scott
10523,Jonathan Mostow
10524,Steven Spielberg
10525,Aaron Schneider
10526,Dick Powell
10527,Donovan Marsh
10528,Kevin Macdonald
10529,Blake Edwards
10530,Thomas Vinterberg
10531,Antonin Baudry
10532,Robert Wise
10533,Delmer Daves
10534,Trey Stokes
10535,Shawn Ryan
10535,Karl Gajdusek
10535,Michael Offer
10536,Juan Piquer Simón
10537,David Greene
10538,Irwin Allen
10539,Andreas Prochaska
10540,Tony Giglio
10541,David Twohy
10542,Peter Yates
10543,Samuel Fuller
10544,Anthony Hickox
10545,Joseph Pevney
10546,Andrew V. McLaglen
10547,Georges Méliès
10548,Gordon Douglas
10549,Lloyd Bacon
10550,Michael Powell
10551,Pasha Patriki
10552,George Waggner
10553,Rod Hardy
10554,Sven Huybrechts
10555,Irwin Allen
10555,Jus Addiss
10555,Jerry Hopper
10556,Harald Reinl
10557,Archie Mayo
10558,Peter Berg
10559,Robert Zemeckis
10560,Roar Uthaug
10561,James DeMonaco
10562,Sean McNamara
10563,Curtis Hanson
10563,Michael Apted
10564,Ericson Core
10565,John Stockwell
10566,John Milius
10567,Jonah Markowitz
10568,Ian Watson
10568,Ralph Strasser
10568,Marcus Cole
10569,Jeffrey Hornaday
10570,Helen Hunt
10571,Zalman King
10572,Simon Baker
10573,Jess Bianchi
10574,Dana Brown
10575,Stacy Peralta
10576,Chris Burkard
10577,James Huth
10578,Mike Elliott
10579,Adam Wood
10580,Carl Prechezer
10581,Steve Boyum
10582,Bruce Brown
10583,Fernando Lebrija
10584,S.R. Bindler
10585,Tim Burton
10585,Jerry Rees
10586,Henry Yu
10587,Joshua Izenberg
10587,Wynn Padula
10588,David Brookwell
10588,Michael Jacobs
10588,Sean McNamara
10589,Ben Nott
10589,Morgan O’Neil
10590,Rory Kennedy
10591,Neal Israel
10592,Jan-Willem van Ewijk
10593,Jeff Zimbalist
10593,Michael Zimbalist
10594,Brendan Malloy
10594,Emmett Malloy
10595,Justin McMillan
10595,Christopher Nelius
10596,William Lau
10597,Massimiliano Camaiti
10598,Steve Boyum
10599,Dan Castle
10600,Pedro Temboury
10601,Joel Silverman
10602,David Milch
10602,Kem Nunn
10602,Mark Tinker
10603,Jeremy Gosch
10604,Ed Aldridge
10605,Jørn Nyseth Ranum
10605,Inge Wegge
10606,Spike Jonze
10607,Alan Parker
10608,Michel Gondry
10609,Tarsem Singh
10610,David Lynch
10611,Roman Polanski
10612,Julio Medem
10613,Charlie Kaufman
10614,Charlie Kaufman
10615,Terry Gilliam
10616,David Lynch
10616,Mark Frost
10616,David Lynch
10617,Orson Welles
10618,Ingmar Bergman
10619,Alejandro Jodorowsky
10620,Carlos Vermut
10621,George Dunning
10622,Luis Buñuel
10623,Apichatpong Weerasethakul
10624,Wes Craven
10625,Sydney Pollack
10626,Joseph L. Mankiewicz
10627,Ingmar Bergman
10628,Fernando León de Aranoa
10629,Roman Polanski
10630,István Szabó
10631,Peter Bogdanovich
10632,Richard Attenborough
10633,Mariano Barroso
10634,Olivier Assayas
10635,Paolo Taviani
10635,Vittorio Taviani
10636,Jon S. Baird
10637,Víctor García León
10638,José Luis García Sánchez
10639,John Cassavetes
10640,Peter Bogdanovich
10641,François Truffaut
10642,Vincente Minnelli
10643,Tim Robbins
10644,Stephen Frears
10645,Alec Berg
10645,Bill Hader
10645,Alec Berg
10646,Susan Stroman
10647,Sara Sugarman
10648,Mel Brooks
10649,William Wyler
10650,Jon Amiel
10651,Gustavo Hernández
10652,Louis Malle
10653,Timothy Van Patten
10654,Toby Haynes
10655,Colm McCarthy
10656,John Hillcoat
10657,Quentin Tarantino
10658,Owen Harris
10659,Jacobo Rispa
10660,Anne Sewitsky
10661,James Hawes
10662,Kenny Ortega
10663,Steven Soderbergh
10664,Kevin Hooks
10665,Ingmar Bergman
10666,Jon Koldo Berlanga
10666,Josete Picaporte
10666,Rafael de la Cueva
10667,Gustavo Cotta
10667,Jesús R. Delgado
10667,Alfonso Arandia
10668,Juan Carlos Muñoz
10668,Luis Pardo
10668,Felipe Nájera
10669,Martín Mariani
10669,Cris Morena
10669,Mauro Scandolari
10670,Julio Jimenez
10670,Mauricio Cruz
10670,Rodrigo Triana
10671,Mario Schajris
10671,Marcela Citterio
10671,Jorge Montero
10672,Jennie Snyder Urman
10672,Melanie Mayron
10672,Brad Silberling
10673,Carlos Moreno
10673,Laura Mora Ortega
10674,Aurora Guerra
10674,Pablo Guerrero
10674,Alberto Pernet
10675,Josep María Benet i Jornet
10675,Lluís Arcarazo
10675,Jordi Galcerán
10676,Heriberto López de Anda
10676,Alejandro Hugo Moser
10677,Jesús Font
10677,E.C. Lletget
10677,Rafa Montesinos
10678,Yaky Ortega
10678,Freddy Trujillo
10679,Tito Rojas
10679,Daniel Farías
10680,Josep María Benet i Jornet
10680,Ignasi Tarruella
10680,Carmen Pérez
10681,Ignacio Mercero
10681,Agustín Crespi
10681,Rubén Torrejón
10682,Rubén Torrejón
10682,Rafael de la Cueva
10682,Ignasi Tarruella
10683,Benjamín Cann
10683,Eric Morales
10684,Luis Alberto Lamata
10684,Luis Manzo
10685,Walter Doehner
10685,Carlos Bolado
10686,Luis Alberto Restrepo
10687,Jesús R. Delgado
10687,Mapi Laguna
10687,Paloma Martín-Mateo
10688,Rodolf Sirera
10688,Diego Lesmes
10688,Asier Aizpuru
10689,Julio Jimenez
10690,Josep María Benet i Jornet
10690,Silvia Quer
10690,Xavier Berraondo
10691,Tito Rojas
10692,Rubén Gerbasi
10693,Bridget Dobson
10693,Jerome Dobson
10693,Michael Gliona
10694,Beatriz Sheridan
10694,Karina Duprez
10694,Eduardo Said
10695,Susana Prieto
10695,Lea Vélez
10695,Valerio Boserman
10696,Tito Rojas
10696,Luis Manzo
10697,Mauricio Cruz
10697,Agustín Restrepo
10697,Arturo Valcárcel Carrol
10698,Juan Carlos Muñoz
10699,Josep María Benet i Jornet
10700,Beatriz Sheridan
10700,Karina Duprez
10701,Herval Abreu
10702,Beatriz Sheridan
10703,Tirso Calero
10703,Rubén Torrejón
10703,Nacho Guilló
10704,Aurora Guerra
10704,Humberto Miró
10704,Luis Santamaría
10705,Rafael Banquells
10705,Fernando Chacón
10705,Noé Alcántara
10706,Alberto Cortés
10706,José Rendón
10707,Esteve Rovira
10707,Silvia Quer
10707,Xavier Berraondo
10708,Eduardo Macías
10709,Beatriz Sheridan
10709,Marta Luna
10710,Juan Navarrete Parrondo
10710,Ricardo Jiménez Roig
10710,José Luis Larrauri
10711,Martín Mariani
10711,Mauro Scandolari
10712,Evan Goldberg
10712,Seth Rogen
10713,Álex de la Iglesia
10714,John Herzfeld
10715,Tom Dey
10716,Robert Redford
10717,Álex de la Iglesia
10718,George Clooney
10719,Penelope Spheeris
10720,Gus Van Sant
10721,Bobcat Goldthwait
10722,Ron Howard
10723,Stephen Herek
10724,Dean Parisot
10725,Allen Coulter
10726,Liz Flahive
10726,Carly Mensch
10726,Kate Dennis
10727,Adam McKay
10728,Steven Brill
10729,Marielle Heller
10730,James Vanderbilt
10731,Nacho Álvarez
10732,Danny DeVito
10733,Aaron Sorkin
10733,Thomas Schlamme
10733,Thomas Schlamme
10734,Richard Loncraine
10735,Jonathan Dayton
10735,Valerie Faris
10736,Janus Metz Pedersen
10737,Jake Szymanski
10738,Joe Gangemi
10738,Gregory Jacobs
10738,David Gordon Green
10739,Matías Gueilburt
10740,Michael Robinson
10741,Takayuki Hamana
10741,Rene Veilleux
10742,David Gordon Green
10743,Joachim Lafosse
10744,Jack Kinney
10745,Danny Leiner
10746,Osamu Dezaki
10747,Joaquín Barrero
10747,Antonio López
10748,Derek Schreyer
10748,Karen Troubetzkoy
10748,Paolo Barzman
10749,Julien Faraut
10750,Benjamin Moreau
10750,Corentin Penloup
10751,Ryan White
10752,William Hanna
10752,Joseph Barbera
10753,Yûichi Abe
10754,Jason Kohn
10755,Olivia Cappuccini
10756,Theo Anthony
10757,Masahiko Murata
10758,José Larraza
10759,Robert Kaylor
10760,Miguel Gomes
10761,Ida Lupino
10762,Shunsuke Tada
10762,Hideyo Yamamoto
10763,Joan Antunez
10764,Marc Lahore
10765,Lisa Lax
10765,Nancy Stern Winters
10766,Earl Bellamy
10766,Paul Wendkos
10766,Christian Nyby
10767,Mark Robson
10768,Nicolás López
10769,John Andreas Andersen
10770,Kim Byung-seo
10770,Lee Hey-jun
10771,Masaaki Yuasa
10771,Pyeon-Gang Ho
10772,Masaki Tachibana
10772,Daisuke Tokutsuchi
10772,Fumiya Kitajou
10773,David Gidali
10774,Paul Ziller
10775,Paul Ziller
10776,Feng Xiaogang
10777,John Lafia
10778,Sergei M. Eisenstein
10779,Flying Lotus
10780,Sion Sono
10781,Jorge Michel Grau
10782,David Michael Latt
10783,Terry Ingram
10784,Daniel Gilboy
10785,Juan Pablo Ternicier
10786,Tibor Takács
10787,Terry Cunningham
10788,Thunder Levin
10789,Rob King
10790,Tibor Takács
10791,Geoff Browne
10792,Mikael Salomon
10793,Rex Piano
10794,Pedro Vergani
10795,Naomi Kawase
10795,Kaori Momoi
10795,Toyoko Yamasaki
10796,H.M. Coakley
10797,Kuno Becker
10798,Guillermo Galdós
10798,Luis del Valle
10799,Michael Bay
10800,Tony Scott
10801,Len Wiseman
10802,Antoine Fuqua
10803,Mark Pellington
10804,Mimi Leder
10805,John Woo
10806,Peter Berg
10807,Babak Najafi
10808,Anton Corbijn
10809,Len Wiseman
10810,Roland Emmerich
10811,José Padilha
10812,Michael Spierig
10812,Peter Spierig 	
10812,The Spierig Brothers 
10813,Paul Michael Glaser
10814,Andrzej Bartkowiak
10815,Leigh Whannell
10816,Richard Fleischer
10817,Tarsem Singh
10818,Michael Crichton
10819,Stuart Gordon
10820,David Hogan
10821,Martin Campbell
10822,Mic Rodgers
10823,Caradog W. James
10824,David Fincher
10825,Curtis Hanson
10826,Jaume Balagueró
10827,Alfred Hitchcock
10828,Alex Garland
10829,Dani de la Torre
10830,Jeannot Szwarc
10831,Joe Alves
10832,Joseph Sargent
10833,Andrew Traucki
10834,Hans Horn
10835,Joe Galliani
10835,Ron Harris
10835,Emory Myrick
10836,David R. Ellis
10837,Johannes Roberts
10838,Kimble Rendall
10839,Anthony C. Ferrante
10840,Anthony C. Ferrante
10841,Jack Perez
10842,Christopher Ray
10843,Christopher Ray
10844,Griff Furst
10845,Anthony C. Ferrante
10846,David Lister
10847,Danny Lerner
10848,Misty Talley
10849,Paul Shapiro
10850,Mario Van Peebles
10851,Gerald Rascionato
10852,Darin Scott
10853,James A. Contner
10854,Stuart Gillard
10855,Enzo G. Castellari
10856,John Pogue
10857,David Worth
10858,Anthony C. Ferrante
10859,Griff Furst
10860,Christopher Ray
10861,Jorgo Papavassiliou
10862,Joe Ruby
10862,Ken Spears
10862,Charles A. Nichols
10863,Bill Plympton
10864,Christopher Ray
10865,Jerry Dugan
10866,Jose Montesinos 
10867,Bob Misiorowski
10868,Robert Lieberman
10869,Roy Ward Baker
10870,James Cameron
10871,Jean Negulesco
10872,Jerry Jameson
10873,Julian Fellowes
10873,Jon Jones
10874,Ciaran Donnelly
10875,Camillo Teti
10876,Thomas C. Grane
10877,Doug McCallie
10878,Herbert Selpin
10878,Werner Klingler
10879,Jeff Holland
10880,Bob Ballard
10880,Graham Hurley
10880,Nicolas Noxon
10881,Zab Chughtai
10882,Wayne Abbott
10882,Jobim Sampson
10883,Orlando Corradi
10883,Kim J. Ok
10884,Steve Burns
10885,Tony Bacon
10886,Mime Misu
10887,Ewald André Dupont
10888,Louis Feuillade
10889,William Hanna
10889,Joseph Barbera
10890,William Hanna
10890,Joseph Barbera
10891,William Hanna
10891,Joseph Barbera
10892,William Hanna
10892,Joseph Barbera
10893,Tim Story
10894,James T. Walker
10895,William Hanna
10895,Joseph Barbera
10896,William Hanna
10896,Joseph Barbera
10897,William Hanna
10897,Joseph Barbera
10898,William Hanna
10898,Joseph Barbera
10899,William Hanna
10899,Joseph Barbera
10900,William Hanna
10900,Joseph Barbera
10901,William Hanna
10901,Joseph Barbera
10902,William Hanna
10902,Joseph Barbera
10903,William Hanna
10903,Joseph Barbera
10904,William Hanna
10904,Joseph Barbera
10905,William Hanna
10905,Joseph Barbera
10906,William Hanna
10906,Joseph Barbera
10907,William Hanna
10907,Joseph Barbera
10908,William Hanna
10908,Joseph Barbera
10909,William Hanna
10909,Joseph Barbera
10910,William Hanna
10910,Joseph Barbera
10911,William Hanna
10911,Joseph Barbera
10912,William Hanna
10912,Joseph Barbera
10913,William Hanna
10913,Joseph Barbera
10914,William Hanna
10914,Joseph Barbera
10915,William Hanna
10915,Joseph Barbera
10916,Bill Kopp
10917,William Hanna
10917,Joseph Barbera
10918,William Hanna
10918,Joseph Barbera
10919,William Hanna
10919,Joseph Barbera
10920,William Hanna
10920,Joseph Barbera
10921,William Hanna
10921,Joseph Barbera
10922,William Hanna
10922,Joseph Barbera
10923,Pedro Almodóvar
10924,Jorge R. Gutiérrez
10925,Carlos Saldanha
10926,Dick Richard
10927,Menno Meyjes
10928,Ladislao Vajda
10929,Jaime de Armiñán
10930,Javier Elorrieta
10931,John Lasseter
10931,Rob Gibbs
10931,Victor Navone
10932,Rouben Mamoulian
10933,Andrew V. McLaglen
10934,Juan Sebastián Bollaín
10935,Louis Lumière
10936,Ladislao Vajda
10937,Fred Niblo
10938,Olivier van der Zee
10939,Rafael Gil
10940,Pedro Lazaga
10941,Jorge Grau
10942,Antonio Román
10943,Sid Marcus
10944,Pedro Lazaga
10945,Francesco Rosi
10946,Ray Rivas
10947,Jack Kinney
10948,Irving Rapper
10949,José María Forqué
10950,Tex Avery
10951,Alejandro Galindo
10952,Rafael Gil
10953,Luis Lucia
10954,Basilio Martín Patino
10955,Rafael Gil
10956,Ángel García Cardona
10957,Emilio Aragón 'Miliki'
10958,Malcolm St. Clair
10959,Michael Haussman
10960,José María Forqué
10961,Basilio Martín Patino
10962,Miguel Ángel Rolland
10963,Joaquín Bollo Muro
10964,Carlos Velo
10965,David Wasson
10966,Michael Hoffman
10967,David O. Russell
10968,Mike Nichols
10969,Stuart Hazeldine
10970,Roger Gual
10971,Steven Shainberg
10972,Francis Veber
10973,J.D. Wallovits
10973,Roger Gual
10974,Maren Ade
10975,Paul Weitz
10976,Mike Judge
10977,Sean Anders
10978,Icíar Bollaín
10979,Costa-Gavras
10980,Jean-Pierre Dardenne
10980,Luc Dardenne
10981,Max Lemcke
10982,Adolfo Aristarain
10983,Frank Coraci
10984,Kimberly Peirce
10985,Stephan Elliott
10986,John Waters
10987,Duncan Tucker
10988,John Cameron Mitchell
10989,Sebastián Lelio
10990,Céline Sciamma
10991,Beeban Kidron
10992,Joey Soloway
10992,Joey Soloway
10992,Nisha Ganatra
10993,Xavier Dolan
10994,Jaime de Armiñán
10995,Sean Baker
10996,François Ozon
10997,Ramón Salazar
10998,Alain Berliner
10999,Gaby Dellal
11000,Ekachai Uekrongtham
11001,Pedro Olea
11002,Vicente Aranda
11003,Rainer Werner Fassbinder
11004,Bertrand Mandico
11005,Sam Feder
11006,Sabine Bernardi
11007,Toshio Matsumoto
11008,Mike Brett
11008,Steve Jamison
11009,Ester Martin Bergsmar
11010,Jane Anderson
11011,Sophie Hyde
11012,RuPaul
11012,Michael Patrick King
11012,Adam Davidson
11013,Rhys Ernst
11014,Anderson Mahanski
11014,Fernando Mendonça
11014,Paulo Lescaut
11015,Silas Howard
11016,Marie Losier
11017,Antonio Giménez Rico
11018,Joao Pedro Rodrigues
11019,Javier Van De Couter
11020,Gustavo Sánchez
11021,Andy Warhol
11022,Pernille Fischer Christensen
11023,Justin Kelly
11024,Martín Rodríguez Redondo
11025,Andy Warhol
11026,Duncan Jones
11027,Gore Verbinski
11028,Yeon Sang-ho
11029,Kenneth Branagh
11030,Alfred Hitchcock
11031,Sidney Lumet
11032,Brad Anderson
11033,Jaume Collet-Serra
11034,Geoff Murphy
11035,Alfred Hitchcock
11036,Clint Eastwood
11037,Ryûhei Kitamura
11038,Joseph Sargent
11039,Andrei Konchalovsky
11040,Radu Mihaileanu
11041,Jonathan Teplitzky
11042,Peter Hyams
11043,Michael Crichton
11044,Josef von Sternberg
11045,Bille August
11046,Juan Carlos Desanzo
11047,Arthur Hiller
11048,José Corbacho
11048,Juan Cruz
11049,Joe Gayton
11049,Tony Gayton
11049,David Von Ancken
11050,Diego Arsuaga
11051,Graeme Manson
11051,James Hawes
11051,Sam Miller
11052,Bob Misiorowski
11053,Andrew Jarecki
11054,Eric Goode
11054,Rebecca Chaiklin
11055,Rod Blackhurst
